time	V(n003)
2.459089135416205e-04	1.629417e+00
2.463971947916205e-04	1.634776e+00
2.468854760416205e-04	1.640045e+00
2.473737572916205e-04	1.645204e+00
2.478620385416205e-04	1.650239e+00
2.483503197916205e-04	1.655134e+00
2.488386010416205e-04	1.659878e+00
2.493268822916205e-04	1.664461e+00
2.498151635416205e-04	1.668876e+00
2.503034447916205e-04	1.673115e+00
2.507917260416205e-04	1.677176e+00
2.512800072916205e-04	1.681054e+00
2.517682885416205e-04	1.684748e+00
2.522565697916205e-04	1.688257e+00
2.527448510416205e-04	1.691581e+00
2.532331322916205e-04	1.694723e+00
2.537214135416205e-04	1.697683e+00
2.542096947916205e-04	1.700465e+00
2.546979760416205e-04	1.703074e+00
2.551862572916205e-04	1.705511e+00
2.556745385416205e-04	1.707784e+00
2.561628197916205e-04	1.709895e+00
2.566511010416205e-04	1.711852e+00
2.571393822916205e-04	1.713659e+00
2.576276635416205e-04	1.715323e+00
2.581159447916205e-04	1.716848e+00
2.586042260416205e-04	1.718243e+00
2.590925072916205e-04	1.719512e+00
2.595807885416205e-04	1.720662e+00
2.600690697916205e-04	1.721699e+00
2.605573510416205e-04	1.722629e+00
2.610456322916205e-04	1.723459e+00
2.615339135416205e-04	1.724194e+00
2.620221947916205e-04	1.724841e+00
2.625104760416205e-04	1.725405e+00
2.629987572916205e-04	1.725891e+00
2.634870385416205e-04	1.726306e+00
2.639753197916205e-04	1.726654e+00
2.644636010416205e-04	1.726940e+00
2.649518822916205e-04	1.727170e+00
2.654401635416205e-04	1.727347e+00
2.659284447916205e-04	1.727478e+00
2.664167260416205e-04	1.727564e+00
2.669050072916205e-04	1.727612e+00
2.673932885416205e-04	1.727624e+00
2.678815697916205e-04	1.727604e+00
2.683698510416205e-04	1.727556e+00
2.688581322916205e-04	1.727483e+00
2.693464135416205e-04	1.727387e+00
2.698346947916206e-04	1.727272e+00
2.703229760416206e-04	1.727141e+00
2.708112572916206e-04	1.726995e+00
2.712995385416206e-04	1.726837e+00
2.717878197916206e-04	1.726669e+00
2.722761010416206e-04	1.726493e+00
2.727643822916206e-04	1.726311e+00
2.732526635416206e-04	1.726125e+00
2.737409447916206e-04	1.725935e+00
2.742292260416206e-04	1.725743e+00
2.747175072916206e-04	1.725551e+00
2.752057885416206e-04	1.725360e+00
2.756940697916206e-04	1.725170e+00
2.761823510416206e-04	1.724982e+00
2.766706322916206e-04	1.724797e+00
2.771589135416206e-04	1.724617e+00
2.776471947916206e-04	1.724440e+00
2.781354760416206e-04	1.724269e+00
2.786237572916206e-04	1.724102e+00
2.791120385416206e-04	1.723942e+00
2.796003197916206e-04	1.723787e+00
2.800886010416206e-04	1.723638e+00
2.805768822916206e-04	1.723496e+00
2.810651635416206e-04	1.723360e+00
2.815534447916206e-04	1.723230e+00
2.820417260416206e-04	1.723107e+00
2.825300072916206e-04	1.722990e+00
2.830182885416206e-04	1.722880e+00
2.835065697916206e-04	1.722776e+00
2.839948510416206e-04	1.722678e+00
2.844831322916206e-04	1.722587e+00
2.849714135416206e-04	1.722501e+00
2.854596947916206e-04	1.722421e+00
2.859479760416206e-04	1.722347e+00
2.864362572916206e-04	1.722278e+00
2.869245385416206e-04	1.722215e+00
2.874128197916206e-04	1.722157e+00
2.879011010416206e-04	1.722103e+00
2.883893822916206e-04	1.722054e+00
2.888776635416206e-04	1.722009e+00
2.893659447916206e-04	1.721969e+00
2.898542260416206e-04	1.721932e+00
2.903425072916206e-04	1.721900e+00
2.908307885416206e-04	1.721870e+00
2.913190697916206e-04	1.721844e+00
2.918073510416206e-04	1.721822e+00
2.922956322916206e-04	1.721802e+00
2.927839135416206e-04	1.721785e+00
2.932721947916206e-04	1.721770e+00
2.937604760416206e-04	1.721758e+00
2.942487572916206e-04	1.721748e+00
2.947370385416206e-04	1.721740e+00
2.952253197916206e-04	1.721733e+00
2.957136010416206e-04	1.721729e+00
2.962018822916206e-04	1.721725e+00
2.966901635416206e-04	1.721724e+00
2.971784447916206e-04	1.721723e+00
2.976667260416206e-04	1.721724e+00
2.981550072916206e-04	1.721726e+00
2.986432885416206e-04	1.721728e+00
2.991315697916206e-04	1.721731e+00
2.996198510416206e-04	1.721735e+00
3.000000010000000e-04	1.721739e+00
3.000000020000000e-04	9.638822e-01
3.000000179999999e-04	9.638532e-01
3.000000499999998e-04	9.637952e-01
3.000001139999995e-04	9.636793e-01
3.000002419999990e-04	9.634474e-01
3.000004979999980e-04	9.629837e-01
3.000010099999959e-04	9.620563e-01
3.000020339999918e-04	9.602017e-01
3.000040819999837e-04	9.564939e-01
3.000081779999673e-04	9.490831e-01
3.000163699999346e-04	9.342809e-01
3.000327539998691e-04	9.047536e-01
3.000655219997382e-04	8.460076e-01
3.001310579994763e-04	7.297434e-01
3.002621299989526e-04	5.020808e-01
3.005242739979051e-04	6.585328e-02
3.010125552479051e-04	-6.812366e-01
3.015008364979051e-04	-1.346968e+00
3.019891177479051e-04	-1.936233e+00
3.024773989979051e-04	-2.453827e+00
3.029656802479051e-04	-2.904428e+00
3.034539614979051e-04	-3.292591e+00
3.039422427479051e-04	-3.622726e+00
3.044305239979051e-04	-3.899101e+00
3.049188052479051e-04	-4.125824e+00
3.054070864979051e-04	-4.306846e+00
3.058953677479051e-04	-4.445949e+00
3.063836489979051e-04	-4.546747e+00
3.068719302479051e-04	-4.612683e+00
3.073602114979051e-04	-4.647031e+00
3.078484927479051e-04	-4.652893e+00
3.083367739979051e-04	-4.633198e+00
3.088250552479051e-04	-4.590712e+00
3.093133364979051e-04	-4.528032e+00
3.098016177479051e-04	-4.447595e+00
3.102898989979051e-04	-4.351679e+00
3.107781802479051e-04	-4.242409e+00
3.112664614979051e-04	-4.121759e+00
3.117547427479051e-04	-3.991560e+00
3.122430239979051e-04	-3.853503e+00
3.127313052479051e-04	-3.709145e+00
3.132195864979051e-04	-3.559916e+00
3.137078677479051e-04	-3.407123e+00
3.141961489979051e-04	-3.251955e+00
3.146844302479051e-04	-3.095491e+00
3.151727114979051e-04	-2.938706e+00
3.156609927479051e-04	-2.782472e+00
3.161492739979051e-04	-2.627571e+00
3.166375552479051e-04	-2.474694e+00
3.171258364979051e-04	-2.324451e+00
3.176141177479051e-04	-2.177372e+00
3.181023989979051e-04	-2.033918e+00
3.185906802479051e-04	-1.894480e+00
3.190789614979051e-04	-1.759388e+00
3.195672427479051e-04	-1.628914e+00
3.200555239979051e-04	-1.503278e+00
3.205438052479051e-04	-1.382651e+00
3.210320864979051e-04	-1.267157e+00
3.215203677479051e-04	-1.156882e+00
3.220086489979051e-04	-1.051874e+00
3.224969302479051e-04	-9.521494e-01
3.229852114979051e-04	-8.576923e-01
3.234734927479051e-04	-7.684614e-01
3.239617739979051e-04	-6.843916e-01
3.244500552479051e-04	-6.053969e-01
3.249383364979051e-04	-5.313727e-01
3.254266177479051e-04	-4.621991e-01
3.259148989979051e-04	-3.977424e-01
3.264031802479051e-04	-3.378575e-01
3.268914614979051e-04	-2.823899e-01
3.273797427479051e-04	-2.311777e-01
3.278680239979051e-04	-1.840528e-01
3.283563052479051e-04	-1.408426e-01
3.288445864979051e-04	-1.013717e-01
3.293328677479051e-04	-6.546272e-02
3.298211489979051e-04	-3.293778e-02
3.303094302479051e-04	-3.619231e-03
3.307977114979051e-04	2.266924e-02
3.312859927479051e-04	4.610185e-02
3.317742739979051e-04	6.685001e-02
3.322625552479051e-04	8.508170e-02
3.327508364979051e-04	1.009609e-01
3.332391177479051e-04	1.146472e-01
3.337273989979051e-04	1.262953e-01
3.342156802479051e-04	1.360547e-01
3.347039614979051e-04	1.440696e-01
3.351922427479051e-04	1.504785e-01
3.356805239979051e-04	1.554139e-01
3.361688052479051e-04	1.590028e-01
3.366570864979051e-04	1.613659e-01
3.371453677479051e-04	1.626181e-01
3.376336489979051e-04	1.628682e-01
3.381219302479051e-04	1.622191e-01
3.386102114979051e-04	1.607677e-01
3.390984927479051e-04	1.586054e-01
3.395867739979051e-04	1.558177e-01
3.400750552479051e-04	1.524845e-01
3.405633364979051e-04	1.486805e-01
3.410516177479051e-04	1.444750e-01
3.415398989979051e-04	1.399323e-01
3.420281802479051e-04	1.351120e-01
3.425164614979051e-04	1.300686e-01
3.430047427479051e-04	1.248524e-01
3.434930239979051e-04	1.195094e-01
3.439813052479051e-04	1.140814e-01
3.444695864979051e-04	1.086063e-01
3.449578677479051e-04	1.031184e-01
3.454461489979051e-04	9.764853e-02
3.459344302479051e-04	9.222402e-02
3.464227114979051e-04	8.686927e-02
3.469109927479051e-04	8.160575e-02
3.473992739979051e-04	7.645217e-02
3.478875552479051e-04	7.142475e-02
3.483758364979051e-04	6.653729e-02
3.488641177479051e-04	6.180146e-02
3.493523989979051e-04	5.722688e-02
3.498406802479051e-04	5.282129e-02
3.503289614979051e-04	4.859074e-02
3.508172427479051e-04	4.453971e-02
3.513055239979051e-04	4.067124e-02
3.517938052479051e-04	3.698708e-02
3.522820864979051e-04	3.348782e-02
3.527703677479051e-04	3.017298e-02
3.532586489979051e-04	2.704116e-02
3.537469302479051e-04	2.409011e-02
3.542352114979051e-04	2.131684e-02
3.547234927479051e-04	1.871775e-02
3.552117739979051e-04	1.628863e-02
3.557000552479051e-04	1.402485e-02
3.561883364979051e-04	1.192133e-02
3.566766177479051e-04	9.972690e-03
3.571648989979051e-04	8.173265e-03
3.576531802479051e-04	6.517181e-03
3.581414614979051e-04	4.998410e-03
3.586297427479051e-04	3.610810e-03
3.591180239979051e-04	2.348179e-03
3.596063052479051e-04	1.204287e-03
3.600945864979051e-04	1.729178e-04
3.605828677479051e-04	-7.521039e-04
3.610711489979051e-04	-1.576880e-03
3.615594302479051e-04	-2.307415e-03
3.620477114979051e-04	-2.949594e-03
3.625359927479051e-04	-3.509165e-03
3.630242739979051e-04	-3.991720e-03
3.635125552479051e-04	-4.402683e-03
3.640008364979051e-04	-4.747295e-03
3.644891177479051e-04	-5.030612e-03
3.649773989979051e-04	-5.257490e-03
3.654656802479051e-04	-5.432582e-03
3.659539614979051e-04	-5.560336e-03
3.664422427479051e-04	-5.644991e-03
3.669305239979051e-04	-5.690576e-03
3.674188052479051e-04	-5.700910e-03
3.679070864979051e-04	-5.679605e-03
3.683953677479051e-04	-5.630065e-03
3.688836489979051e-04	-5.555493e-03
3.693719302479051e-04	-5.458892e-03
3.698602114979051e-04	-5.343072e-03
3.703484927479051e-04	-5.210652e-03
3.708367739979051e-04	-5.064069e-03
3.713250552479051e-04	-4.905582e-03
3.718133364979051e-04	-4.737279e-03
3.723016177479051e-04	-4.561083e-03
3.727898989979051e-04	-4.378761e-03
3.732781802479051e-04	-4.191925e-03
3.737664614979051e-04	-4.002049e-03
3.742547427479051e-04	-3.810465e-03
3.747430239979051e-04	-3.618379e-03
3.752313052479051e-04	-3.426872e-03
3.757195864979051e-04	-3.236912e-03
3.762078677479051e-04	-3.049356e-03
3.766961489979051e-04	-2.864959e-03
3.771844302479051e-04	-2.684382e-03
3.776727114979051e-04	-2.508195e-03
3.781609927479051e-04	-2.336886e-03
3.786492739979051e-04	-2.170866e-03
3.791375552479051e-04	-2.010475e-03
3.796258364979051e-04	-1.855989e-03
3.801141177479051e-04	-1.707620e-03
3.806023989979051e-04	-1.565528e-03
3.810906802479051e-04	-1.429821e-03
3.815789614979052e-04	-1.300565e-03
3.820672427479052e-04	-1.177779e-03
3.825555239979052e-04	-1.061451e-03
3.830438052479052e-04	-9.515306e-04
3.835320864979052e-04	-8.479421e-04
3.840203677479052e-04	-7.505820e-04
3.845086489979052e-04	-6.593243e-04
3.849969302479052e-04	-5.740237e-04
3.854852114979052e-04	-4.945178e-04
3.859734927479052e-04	-4.206302e-04
3.864617739979052e-04	-3.521726e-04
3.869500552479052e-04	-2.889473e-04
3.874383364979052e-04	-2.307491e-04
3.879266177479052e-04	-1.773670e-04
3.884148989979052e-04	-1.285864e-04
3.889031802479052e-04	-8.419019e-05
3.893914614979052e-04	-4.396033e-05
3.898797427479052e-04	-7.679180e-06
3.903680239979052e-04	2.486946e-05
3.908563052479052e-04	5.389931e-05
3.913445864979052e-04	7.962073e-05
3.918328677479052e-04	1.022399e-04
3.923211489979052e-04	1.219583e-04
3.928094302479052e-04	1.389719e-04
3.932977114979052e-04	1.534708e-04
3.937859927479052e-04	1.656387e-04
3.942742739979052e-04	1.756531e-04
3.947625552479052e-04	1.836840e-04
3.952508364979052e-04	1.898949e-04
3.957391177479052e-04	1.944416e-04
3.962273989979052e-04	1.974730e-04
3.967156802479052e-04	1.991303e-04
3.972039614979052e-04	1.995477e-04
3.976922427479052e-04	1.988517e-04
3.981805239979052e-04	1.971621e-04
3.986688052479052e-04	1.945911e-04
3.991570864979052e-04	1.912443e-04
3.996453677479052e-04	1.872202e-04
4.000000000000000e-04	1.839399e-04
4.000000010000000e-04	7.580407e-01
4.000000169999999e-04	7.580696e-01
4.000000304019416e-04	7.580939e-01
4.000000456223429e-04	7.581215e-01
4.000000760631455e-04	7.581766e-01
4.000001369447508e-04	7.582870e-01
4.000002587079613e-04	7.585075e-01
4.000005022343822e-04	7.589486e-01
4.000009892872240e-04	7.598309e-01
4.000019633929078e-04	7.615951e-01
4.000039116042753e-04	7.651223e-01
4.000078080270102e-04	7.721724e-01
4.000156008724801e-04	7.862551e-01
4.000311865634199e-04	8.143506e-01
4.000623579452995e-04	8.702625e-01
4.001247007090587e-04	9.809745e-01
4.002493862365772e-04	1.197991e+00
4.004987572916140e-04	1.614711e+00
4.009870385416140e-04	2.366188e+00
4.014753197916140e-04	3.036049e+00
4.019636010416140e-04	3.629190e+00
4.024518822916140e-04	4.150412e+00
4.029401635416140e-04	4.604400e+00
4.034284447916140e-04	4.995714e+00
4.039167260416140e-04	5.328774e+00
4.044050072916140e-04	5.607855e+00
4.048932885416140e-04	5.837074e+00
4.053815697916140e-04	6.020388e+00
4.058698510416140e-04	6.161590e+00
4.063581322916140e-04	6.264302e+00
4.068464135416140e-04	6.331978e+00
4.073346947916140e-04	6.367898e+00
4.078229760416140e-04	6.375173e+00
4.083112572916140e-04	6.356744e+00
4.087995385416140e-04	6.315382e+00
4.092878197916140e-04	6.253696e+00
4.097761010416140e-04	6.174129e+00
4.102643822916140e-04	6.078968e+00
4.107526635416140e-04	5.970345e+00
4.112409447916140e-04	5.850243e+00
4.117292260416140e-04	5.720499e+00
4.122175072916140e-04	5.582812e+00
4.127057885416140e-04	5.438747e+00
4.131940697916140e-04	5.289739e+00
4.136823510416140e-04	5.137101e+00
4.141706322916140e-04	4.982029e+00
4.146589135416140e-04	4.825608e+00
4.151471947916140e-04	4.668817e+00
4.156354760416140e-04	4.512535e+00
4.161237572916140e-04	4.357546e+00
4.166120385416140e-04	4.204547e+00
4.171003197916140e-04	4.054152e+00
4.175886010416140e-04	3.906896e+00
4.180768822916140e-04	3.763241e+00
4.185651635416140e-04	3.623585e+00
4.190534447916140e-04	3.488258e+00
4.195417260416140e-04	3.357538e+00
4.200300072916140e-04	3.231644e+00
4.205182885416140e-04	3.110751e+00
4.210065697916140e-04	2.994986e+00
4.214948510416140e-04	2.884437e+00
4.219831322916140e-04	2.779154e+00
4.224714135416140e-04	2.679153e+00
4.229596947916140e-04	2.584421e+00
4.234479760416140e-04	2.494919e+00
4.239362572916140e-04	2.410581e+00
4.244245385416140e-04	2.331323e+00
4.249128197916140e-04	2.257042e+00
4.254011010416140e-04	2.187618e+00
4.258893822916140e-04	2.122919e+00
4.263776635416140e-04	2.062799e+00
4.268659447916140e-04	2.007104e+00
4.273542260416140e-04	1.955674e+00
4.278425072916140e-04	1.908339e+00
4.283307885416140e-04	1.864929e+00
4.288190697916140e-04	1.825267e+00
4.293073510416140e-04	1.789176e+00
4.297956322916140e-04	1.756479e+00
4.302839135416140e-04	1.726997e+00
4.307721947916140e-04	1.700555e+00
4.312604760416140e-04	1.676977e+00
4.317487572916140e-04	1.656093e+00
4.322370385416140e-04	1.637734e+00
4.327253197916140e-04	1.621736e+00
4.332136010416140e-04	1.607939e+00
4.337018822916140e-04	1.596188e+00
4.341901635416140e-04	1.586333e+00
4.346784447916140e-04	1.578231e+00
4.351667260416140e-04	1.571741e+00
4.356550072916140e-04	1.566732e+00
4.361432885416140e-04	1.563076e+00
4.366315697916140e-04	1.560652e+00
4.371198510416140e-04	1.559344e+00
4.376081322916140e-04	1.559044e+00
4.380964135416140e-04	1.559649e+00
4.385846947916140e-04	1.561061e+00
4.390729760416140e-04	1.563188e+00
4.395612572916140e-04	1.565945e+00
4.400495385416140e-04	1.569252e+00
4.405378197916140e-04	1.573033e+00
4.410261010416140e-04	1.577219e+00
4.415143822916140e-04	1.581746e+00
4.420026635416140e-04	1.586553e+00
4.424909447916140e-04	1.591586e+00
4.429792260416140e-04	1.596794e+00
4.434675072916140e-04	1.602132e+00
4.439557885416140e-04	1.607556e+00
4.444440697916140e-04	1.613030e+00
4.449323510416140e-04	1.618518e+00
4.454206322916140e-04	1.623989e+00
4.459089135416140e-04	1.629417e+00
4.463971947916140e-04	1.634776e+00
4.468854760416140e-04	1.640045e+00
4.473737572916140e-04	1.645204e+00
4.478620385416140e-04	1.650239e+00
4.483503197916140e-04	1.655134e+00
4.488386010416140e-04	1.659878e+00
4.493268822916140e-04	1.664461e+00
4.498151635416140e-04	1.668876e+00
4.503034447916140e-04	1.673115e+00
4.507917260416140e-04	1.677176e+00
4.512800072916140e-04	1.681054e+00
4.517682885416140e-04	1.684748e+00
4.522565697916140e-04	1.688257e+00
4.527448510416140e-04	1.691581e+00
4.532331322916140e-04	1.694723e+00
4.537214135416140e-04	1.697683e+00
4.542096947916140e-04	1.700465e+00
4.546979760416140e-04	1.703074e+00
4.551862572916140e-04	1.705511e+00
4.556745385416140e-04	1.707784e+00
4.561628197916140e-04	1.709895e+00
4.566511010416140e-04	1.711852e+00
4.571393822916140e-04	1.713659e+00
4.576276635416140e-04	1.715323e+00
4.581159447916140e-04	1.716848e+00
4.586042260416140e-04	1.718243e+00
4.590925072916140e-04	1.719512e+00
4.595807885416140e-04	1.720662e+00
4.600690697916140e-04	1.721699e+00
4.605573510416140e-04	1.722629e+00
4.610456322916140e-04	1.723459e+00
4.615339135416140e-04	1.724194e+00
4.620221947916140e-04	1.724841e+00
4.625104760416140e-04	1.725405e+00
4.629987572916140e-04	1.725891e+00
4.634870385416140e-04	1.726306e+00
4.639753197916140e-04	1.726654e+00
4.644636010416140e-04	1.726940e+00
4.649518822916140e-04	1.727170e+00
4.654401635416140e-04	1.727347e+00
4.659284447916140e-04	1.727478e+00
4.664167260416140e-04	1.727564e+00
4.669050072916140e-04	1.727612e+00
4.673932885416140e-04	1.727624e+00
4.678815697916140e-04	1.727604e+00
4.683698510416140e-04	1.727556e+00
4.688581322916140e-04	1.727483e+00
4.693464135416140e-04	1.727387e+00
4.698346947916140e-04	1.727272e+00
4.703229760416140e-04	1.727141e+00
4.708112572916140e-04	1.726995e+00
4.712995385416140e-04	1.726837e+00
4.717878197916140e-04	1.726669e+00
4.722761010416140e-04	1.726493e+00
4.727643822916140e-04	1.726311e+00
4.732526635416140e-04	1.726125e+00
4.737409447916140e-04	1.725935e+00
4.742292260416140e-04	1.725743e+00
4.747175072916140e-04	1.725551e+00
4.752057885416140e-04	1.725360e+00
4.756940697916140e-04	1.725170e+00
4.761823510416140e-04	1.724982e+00
4.766706322916140e-04	1.724797e+00
4.771589135416140e-04	1.724617e+00
4.776471947916140e-04	1.724440e+00
4.781354760416140e-04	1.724269e+00
4.786237572916140e-04	1.724102e+00
4.791120385416140e-04	1.723942e+00
4.796003197916140e-04	1.723787e+00
4.800886010416140e-04	1.723638e+00
4.805768822916140e-04	1.723496e+00
4.810651635416140e-04	1.723360e+00
4.815534447916140e-04	1.723230e+00
4.820417260416140e-04	1.723107e+00
4.825300072916140e-04	1.722990e+00
4.830182885416140e-04	1.722880e+00
4.835065697916140e-04	1.722776e+00
4.839948510416140e-04	1.722678e+00
4.844831322916140e-04	1.722587e+00
4.849714135416140e-04	1.722501e+00
4.854596947916140e-04	1.722421e+00
4.859479760416140e-04	1.722347e+00
4.864362572916140e-04	1.722278e+00
4.869245385416140e-04	1.722215e+00
4.874128197916140e-04	1.722157e+00
4.879011010416140e-04	1.722103e+00
4.883893822916140e-04	1.722054e+00
4.888776635416140e-04	1.722009e+00
4.893659447916139e-04	1.721969e+00
4.898542260416139e-04	1.721932e+00
4.903425072916138e-04	1.721900e+00
4.908307885416138e-04	1.721870e+00
4.913190697916137e-04	1.721844e+00
4.918073510416137e-04	1.721822e+00
4.922956322916136e-04	1.721802e+00
4.927839135416136e-04	1.721785e+00
4.932721947916135e-04	1.721770e+00
4.937604760416135e-04	1.721758e+00
4.942487572916134e-04	1.721748e+00
4.947370385416133e-04	1.721740e+00
4.952253197916133e-04	1.721733e+00
4.957136010416132e-04	1.721729e+00
4.962018822916132e-04	1.721725e+00
4.966901635416131e-04	1.721724e+00
4.971784447916131e-04	1.721723e+00
4.976667260416130e-04	1.721724e+00
4.981550072916130e-04	1.721726e+00
4.986432885416129e-04	1.721728e+00
4.991315697916129e-04	1.721731e+00
4.996198510416128e-04	1.721735e+00
5.000000000000000e-04	1.721739e+00
